title,url
"AN ACT SEPARATING THE HALIAP NATIONAL HIGH SCHOOL — AMOWEG ANNEX IN BARANGAY CAMANDAG, MUNICIPALITY OF ASIPULO, PROVINCE OF IFUGAO FROM THE HALIAP NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS NATCAK NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55385
"AN ACT SEPARATING THE TABUK NATIONAL HIGH SCHOOL — BALONG ANNEX IN BARANGAY BALONG, CITY OF TABUK, PROVINCE OF KALINGA FROM THE TABUK NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS BALONG NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55428
"AN ACT SEPARATING THE MADRID NATIONAL HIGH SCHOOL — PARANG ANNEX IN BARANGAY PARANG, MUNICIPALITY OF CANTILAN, PROVINCE OF SURIGAO DEL SUR FROM THE MADRID NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS PARANG NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55429
"AN ACT ESTABLISHING A NATIONAL HIGH SCHOOL IN BARANGAY LUNAS, CITY OF MAASIN, PROVINCE OF SOUTHERN LEYTE TO BE KNOWN AS LUNAS NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55430
"AN ACT SEPARATING THE TUBARAN NATIONAL HIGH SCHOOL — DIGKILAAN ANNEX IN BARANGAY DIGKILAAN, CITY OF ILIGAN, PROVINCE OF LANAO DEL NORTE FROM THE TUBARAN NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS DIGKILAAN NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55431
"AN ACT SEPARATING THE MARIA CRISTINA NATIONAL HIGH SCHOOL — DITUCALAN ANNEX IN BARANGAY DITUCALAN, CITY OF ILIGAN, PROVINCE OF LANAO DEL NORTE FROM THE MARIA CRISTINA NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS DITUCALAN NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55432
"AN ACT ESTABLISHING A NATIONAL HIGH SCHOOL IN BARANGAY PONGAPONG, MUNICIPALITY OF SAN PABLO, PROVINCE OF ZAMBOANGA DEL SUR TO BE KNOWN AS PONGAPONG NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55433
"AN ACT SEPARATING THE SAN ISIDRO NATIONAL HIGH SCHOOL — PAG-ORING NUEVO ANNEX IN BARANGAY PAG-ORING NUEVO, MUNICIPALITY OF LIBMANAN, PROVINCE OF CAMARINES SUR FROM THE SAN ISIDRO NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS PAG-ORING NUEVO NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55434
"AN ACT CHANGING THE NAME OF CANUMAY NATIONAL HIGH SCHOOL IN BARANGAY CANUMAY, CITY OF VALENZUELA TO CANUMAY WEST NATIONAL HIGH SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55435
"AN ACT CHANGING THE NAME OF STA. MARIA AGRO-INDUSTRIAL HIGH SCHOOL IN THE MUNICIPALITY OF STA. MARIA, PROVINCE OF BULACAN TO STA. MARIA NATIONAL HIGH SCHOOL, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 8397",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55436
"AN ACT SEPARATING THE DALIPUGA NATIONAL HIGH SCHOOL – KABACSANAN ANNEX IN BARANGAY KABACSANAN, CITY OF ILIGAN, PROVINCE OF LANAO DEL NORTE FROM THE DALIPUGA NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS KABACSANAN NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55445
"AN ACT SEPARATING THE CALAPE NATIONAL HIGH SCHOOL – LOGON ANNEX IN BARANGAY LOGON, MUNICIPALITY OF DAANBANTAYAN, PROVINCE OF CEBU FROM THE CALAPE NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS LOGON NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55447
"AN ACT SEPARATING THE MAGDIWANG NATIONAL HIGH SCHOOL – AGUTAY ANNEX IN BARANGAY AGUTAY, MUNICIPALITY OF MAGDIWANG, PROVINCE OF ROMBLON FROM THE MAGDIWANG NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS AGUTAY NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55453
"AN ACT SEPARATING THE TANUDAN VOCATIONAL SCHOOL – TALOCTOC ANNEX IN BARANGAY TALOCTOC, MUNICIPALITY OF TANUDAN, PROVINCE OF KALINGA FROM THE TANUDAN VOCATIONAL SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS TALOCTOC GENERAL COMPREHENSIVE NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55454
"AN ACT SEPARATING THE COMPOSTELA NATIONAL HIGH SCHOOL – BANGO ANNEX IN SITIO BANGO, BARANGAY NGAN, MUNICIPALITY OF COMPOSTELA, PROVINCE OF COMPOSTELA VALLEY FROM THE COMPOSTELA NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS BANGO NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55455
"AN ACT SEPARATING THE PASIL NATIONAL HIGH SCHOOL – BATONG BUHAY ANNEX IN SITIO BATONG BUHAY, BARANGAY BALATOC, MUNICIPALITY OF PASIL, PROVINCE OF KALINGA FROM THE PASIL NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS BATONG BUHAY NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55458
"AN ACT SEPARATING THE BAGUIO CITY NATIONAL HIGH SCHOOL – LINDAWAN ANNEX IN BARANGAY LINDAWAN, CITY OF BAGUIO FROM THE BAGUIO CITY NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS LINDAWAN NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55459
"AN ACT SEPARATING THE PINES CITY NATIONAL HIGH SCHOOL – DOMINICAN-MIRADOR ANNEX IN BARANGAY DOMINICAN-MIRADOR, CITY OF BAGUIO FROM THE PINES CITY NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS DOMINICAN-MIRADOR NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55466
"AN ACT SEPARATING THE BAGUIO CITY NATIONAL HIGH SCHOOL – SAN VICENTE ANNEX IN BARANGAY SAN VICENTE, CITY OF BAGUIO FROM THE BAGUIO CITY NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS SAN VICENTE NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55467
"AN ACT SEPARATING THE SAN PABLO CITY NATIONAL HIGH SCHOOL – STO. ANGEL ANNEX IN BARANGAY STO. ANGEL, CITY OF SAN PABLO, PROVINCE OF LAGUNA FROM THE SAN PABLO CITY NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS STO. ANGEL NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55468
AN ACT TO ESTABLISH THE BIKOL BOTANICAL GARDEN IN THE PROVINCE OF CAMARINES SUR AND FOR OTHER PURPOSES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55469
"AN ACT REFORESTING 3,000 HECTARES OF PUBLIC LAND IN CAGAYAN DE ORO CITY AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55470
"AN ACT CREATING TWENTY-SEVEN (27) ADDITIONAL BRANCHES OF THE REGIONAL TRIAL COURT AND EIGHT (8) ADDITIONAL BRANCHES OF THE MUNICIPAL TRIAL COURT IN THE FOURTH JUDICIAL REGION TO BE STATIONED AT VARIOUS MUNICIPALITIES AND CITIES IN THE PROVINCE OF CAVITE, FURTHER AMENDING FOR THE PURPOSE BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS “THE JUDICIARY REORGANIZATION ACT OF 1980″, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55471
"AN ACT ESTABLISHING A NATIONAL HIGH SCHOOL IN BARANGAY LIBURON, CITY OF CARCAR, PROVINCE OF CEBU TO BE KNOWN AS LIBURON NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55472
"AN ACT SEPARATING THE KALINGA NATIONAL HIGH SCHOOL — ASIBANGLAN ANNEX IN BARANGAY ASIBANGLAN, MUNICIPALITY OF PINUKPUK, PROVINCE OF KALINGA FROM THE KALINGA NATIONAL HIGH SCHOOL, CONVERTING IT INTO AN INDEPENDENT NATIONAL HIGH SCHOOL TO BE KNOWN AS ASIBANGLAN NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/60927
"AN ACT CONVERTING THE RIZAL STREET IN CITY PROPER, ILOILO CITY INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/98554
AN ACT CONVERTING THE MUNICIPALITY OF SAN PEDRO IN THE PROVINCE OF LAGUNA INTO A COMPONENT CITY TO BE KNOWN AS THE CITY OF SAN PEDRO,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/55324
"AN ACT RECOGNIZING THE AGE FROM ZERO (0) TO EIGHT (8) YEARS AS THE FIRST CRUCIAL STAGE OF EDUCATIONAL DEVELOPMENT AND STRENGTHENING THE EARLY CHILDHOOD CARE AND DEVELOPMENT SYSTEM, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54560
AN ACT CONVERTING THE AYAGA – STA. MARCELA – FLORA – LASAM PROVINCIAL ROAD IN THE PROVINCE OF APAYAO INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54563
"AN ACT CONVERTING THE TARLAC CITY – GUIMBA, NUEVA ECIJA ROAD VIA VICTORIA ROAD IN THE CITY OF TARLAC AND THE MUNICIPALITY OF VICTORIA PROVINCE OF TARLAC INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54566
AN ACT CONVERTING N. ROXAS STREET IN BARANGAYS KALUMPANG AND SAN ROQUE IN THE CITY OF MARIKINA INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54579
"AN ACT CONVERTING THE MOLO BOULEVARD IN MOLO, ILOILO CITY INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54582
"AN ACT CONVERTING THE KATIPUNAN STREET TRAVERSING BARANGAY CONCEPCION UNO AND BARANGAY CONCEPCION DOS IN THE SECOND DISTRICT, CITY OF MARIKINA INTO A NATIONAL ROAD",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54585
"AN ACT CONVERTING THE TAWANG TO AMBIONG ROAD IN LA TRINIDAD, BENGUET INTO A NATIONAL SECONDARY ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54588
AN ACT PROVIDING FOR THE CONVERSION OF THE ABUYOG - SILAGO ROAD CONNECTING THE PROVINCES OF LEYTE AND SOUTHERN LEYTE INTO A NATIONAL ROAD AND PROVIDING FUNDS FOR THE MAINTENANCE AND IMPROVEMENT THEREON.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/58195
"AN ACT CONVERTING THE JEREOS STREET IN LA PAZ, ILOILO CITY INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/60925
AN ACT DECLARING NOVEMBER TWENTY-FIVE OF EVERY YEAR AS “NATIONAL CONSCIOUSNESS DAY FOR THE ELIMINATION OF VIOLENCE AGAINST WOMEN AND CHILDREN”,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54495
AN ACT CONVERTING THE WESTERN LINK CIRCUMFERENTIAL ROAD TRAVERSING MARCOS HIGHWAY – BAGUIO BAUANG ROAD AND KENNON ROAD INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54496
AN ACT CONVERTING THE LAPAZ DEEP SEA WATER PORT ROAD (LOBOC TO PPA) IN ILOILO CITY INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54498
"AN ACT CONVERTING THE RIMANDO – AMBIONG ROAD TRAVERSING ANDRES BONIFACIO JUNCTION IN BAGUIO CITY TO AMBIONG LOCATED IN LA TRINIDAD, BENGUET INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54500
"AN ACT CONVERTING THE PROVINCIAL ROAD TRAVERSING THE BARANGAYS OF GADU, CALLILAUAN, CARILUCUD, UBONG, PAROG-PAROG, BANTAY, NABBOTUAN AND PALAO, ALL IN THE MUNICIPALITY OF SOLANA, CAGAYAN GOING TO BARANGAY MACUTAY OF RIZAL, KALINGA INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54504
"AN ACT CONVERTING THE TIMAWA AVENUE IN MOLO, ILOILO CITY INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54505
"AN ACT CONVERTING THE BAYAN-BAYANAN AVE. TRAVERSING BARANGAY CONCEPCION UNO AND BARANGAY MARIKINA HEIGHTS IN THE SECOND DISTRICT, CITY OF MARIKINA INTO A NATIONAL ROAD",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54522
"AN ACT CONVERTING THE PAOAY – BATAC ROAD, PROVINCE OF ILOCOS NORTE INTO A NATIONAL ROAD",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54552
"AN ACT CONVERTING THE BENGUET PROVINCIAL ROAD ASIN (KM. 8) – NANGALISAN – SAN PASCUAL, TUBA, BENGUET – LA UNION PROVINCE INTO A NATIONAL SECONDARY ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54553
"AN ACT CONVERTING THE ROXAS CITY – CAGAY – SIBAGUAN – BALIJUAGAN – CUDIAN – IVISAN PROVINCIAL ROAD IN ROXAS CITY AND THE MUNICIPALITY OF IVISAN, PROVINCE OF CAPIZ INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54554
"AN ACT PROVIDING FOR THE CONVERSION OF PASOLO TO RINCON ROAD IN THE CITY OF VALENZUELA, METRO MANILA INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54555
AN ACT DECLARING THE PROVINCE OF BILIRAN AS A TOURISM DEVELOPMENT AREA (TDA) AND PROVIDING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54558
"AN ACT CONVERTING THE MARCOS ALVAREZ PROVINCIAL ROAD IN THE MUNICIPALITY OF BACOOR, PROVINCE OF CAVITE INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/54084
"AN ACT CONVERTING THE PROVINCIAL ROAD TRAVERSING THE BARANGAYS OF SAMPAGUITA, SOLANA, CAGAYAN; WARAT, PIAT, CAGAYAN; LA SUERTE, CATARAUAN, NANUCCAUAN AND BAYABAT, ALL IN THE MUNICIPALITY OF AMULUNG, CAGAYAN, GOING TO BARANGAY AFUSING, ALCALA, CAGAYAN INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/58196
"AN ACT CREATING THREE (3) ADDITIONAL BRANCHES OF THE METROPOLITAN TRIAL COURTS OF THE NATIONAL CAPITAL REGION TO BE STATIONED AT TAGUIG CITY, METRO MANILA, AMENDING FOR THE PURPOSE SECTION 27 OF BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS “THE JUDICIARY REORGANIZATION ACT OF 1980″, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53577
"AN ACT CONVERTING THE TARLAC CITY – SAN JOSE VIA TIBAG – BURGOS ROAD IN THE CITY OF TARLAC AND THE MUNICIPALITY OF SAN JOSE, PROVINCE OF TARLAC INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53578
AN ACT CONVERTING THE EASTERN LINK CIRCUMFERENTIAL ROAD IN THE CITY OF BAGUIO TRAVERSING LOAKAN ROAD AND COUNTRY CLUB ROAD INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53588
"AN ACT CONVERTING THE LANOT – LOCTUGAN – PANITAN – BOUNDARY ROAD IN ROXAS CITY AND THE MUNICIPALITY OF PANITAN, PROVINCE OF CAPIZ INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53583
"AN ACT CONVERTING THE GEN. ORDOÑEZ AVENUE TRAVERSING BARANGAY MARIKINA HEIGHTS, BARANGAY CONCEPCION UNO, BARANGAY CONCEPCION DOS AND BARANGAY PARANG IN THE SECOND DISTRICT, CITY OF MARIKINA INTO A NATIONAL ROAD",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53589
"AN ACT CONVERTING THE PURA – VICTORIA ROAD IN THE MUNICIPALITIES OF PURA AND VICTORIA, PROVINCE OF TARLAC INTO A NATIONAL ROAD AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53622
AN ACT PROVIDING FOR LOCAL ABSENTEE VOTING FOR MEDIA,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53623
AN ACT INSTITUTIONALIZING RECOGNIZANCE AS A MODE OF GRANTING THE RELEASE OF AN INDIGENT PERSON IN CUSTODY AS AN ACCUSED IN A CRIMINAL CASE AND FOR OTHER PURPOSES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53626
"AN ACT AMENDING REPUBLIC ACT NO. 7306, ENTITLED “AN ACT PROVIDING FOR THE ESTABLISHMENT OF THE PEOPLE’S TELEVISION NETWORK, INCORPORATED, DEFINING ITS POWERS AND FUNCTIONS, PROVIDING FOR ITS SOURCES OF FUNDING AND FOR OTHER PURPOSES”",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53627
"AN ACT STRENGTHENING TRIPARTISM, AMENDING FOR THE PURPOSE ARTICLE 275 OF PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE KNOWN AS THE “LABOR CODE OF THE PHILIPPINES”",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53630
"AN ACT CONVERTING THE LAND TRANSPORTATION OFFICE (LTO) EXTENSION OFFICE LOCATED IN THE MUNICIPALITY OF DAPA, SURIGAO DEL NORTE INTO A REGULAR LTO DISTRICT OFFICE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53631
"AN ACT CREATING AN ADDITIONAL REGIONAL TRIAL COURT BRANCH IN THE SIXTH JUDICIAL REGION TO BE STATIONED IN THE MUNICIPALITY OF JANIUAY, PROVINCE OF ILOILO, AMENDING FOR THE PURPOSE SECTION 14, PARAGRAPH (G) OF BATAS PAMBANSA BLG. 129, AS AMENDED, OTHERWISE KNOWN AS “THE JUDICIARY REORGANIZATION ACT OF 1980″, AND PROVIDING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53632
"AN ACT CONVERTING SEVEN (7) BRANCHES OF THE REGIONAL TRIAL COURT OF PASIG CITY, WHICH ARE LOCATED IN TAGUIG CITY, METRO MANILA, INTO THE REGIONAL TRIAL COURT OF TAGUIG CITY, AMENDING FOR THE PURPOSE SECTION 14, PARAGRAPH (D) OF BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS “THE JUDICIARY REORGANIZATION ACT OF 1980″, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53637
"AN ACT CREATING FOUR (4) ADDITIONAL BRANCHES OF THE REGIONAL TRIAL COURT IN THE ELEVENTH JUDICIAL REGION TO BE STATIONED AT THE CITY OF GENERAL SANTOS, PROVINCE OF SOUTH COTABATO, FURTHER AMENDING FOR THE PURPOSE BATAS PAMBANSA BLG. 129, OTHERWISE KNOWN AS “THE JUDICIARY REORGANIZATION ACT OF 1980″, AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53636
"AN ACT STRENGTHENING CONCILIATION-MEDIATION AS A VOLUNTARY MODE OF DISPUTE SETTLEMENT FOR ALL LABOR CASES, AMENDING FOR THIS PURPOSE ARTICLE 228 OF PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE KNOWN AS THE “LABOR CODE OF THE PHILIPPINES”",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53640
AN ACT CONVERTING THE DELGADO ROAD IN ILOILO CITY INTO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/60924
"AN ACT CONVERTING THE LAND TRANSPORTATION OFFICE (LTO) EXTENSION OFFICE LOCATED IN PANIQUI, TARLAC INTO A REGULAR LTO DISTRICT OFFICE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53624
AN ACT ESTABLISHING THE MOUNTAIN PROVINCE SECOND DISTRICT ENGINEERING OFFICE IN THE MOUNTAIN PROVINCE AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53406
"AN ACT RECOGNIZING THE PRINCIPLE OF RECIPROCITY AS BASIS FOR THE GRANT OF INCOME TAX EXEMPTIONS TO INTERNATIONAL CARRIERS AND RATIONALIZING OTHER TAXES IMPOSED THEREON BY AMENDING SECTIONS 28(A)(3)(a), 109, 118 AND 236 OF THE NATIONAL INTERNAL REVENUE CODE (NIRC), AS AMENDED, AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53405
"AN ACT EXTENDING THE LIFE OF THE LAND BANK OF THE PHILIPPINES, FURTHER AMENDING REPUBLIC ACT NO. 3844, OTHERWISE KNOWN AS THE “AGRICULTURAL LAND REFORM CODE”. AS AMENDED",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53400
AN ACT CONVERTING THE MOUNTAIN PROVINCE – ISABELA ROAD TO A NATIONAL ROAD AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53401
AN ACT CONDONING THE INTEREST ON THE PAID PRINCIPAL ACCOUNT OF FUEL COMPENSATING CHARGE/INCREMENTAL COST CHARGE (FCC/ICC) OF THE ZAMBOANGA DEL NORTE ELECTRIC COOPERATIVE. INC. (ZANECO) PAYABLE AND DUE TO THE NATIONAL POWER CORPORATION (NPC),https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53403
"AN ACT TRANSFERRING THE LOCATION OF THE LA UNION SECOND DISTRICT ENGINEERING OFFICE FROM NAGUILIAN, LA UNION TO AGOO, LA UNION, AMENDING FOR THIS PURPOSE REPUBLIC ACT NO. 9033",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53404
"AN ACT GRANTING THE OLONGAPO ELECTRICITY DISTRIBUTION COMPANY, INC. A FRANCHISE TO CONSTRUCT, INSTALL, ESTABLISH, OPERATE AND MAINTAIN A DISTRIBUTION SYSTEM FOR THE CONVEYANCE OF ELECTRIC POWER TO THE END-USERS IN THE CITY OF OLONGAPO AND ITS SUBURBS",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53399
AN ACT RECONSTITUTING THE KALINGA ENGINEERING DISTRICT OFFICE IN THE PROVINCE OF KALINGA INTO TWO (2) REGULAR DISTRICT ENGINEERING OFFICES AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53384
AN ACT ESTABLISHING A SEPARATE MUNICIPAL CIRCUIT TRIAL COURT COMPRISING THE MUNICIPALITIES OF BUENAVISTA AND SAN LORENZO IN THE PROVINCE OF GUIMARAS AND APPROPRIATING FUNDS THEREFOR,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/53386
